1,3,1,1,4,9,32,31,24,33,28,31,27,36,23,25
19,16,13,21,25,23,23,15,26,22,6,32,27,26,31,27
24,12,8,18,13,25,31,33,28,27,10,20,21,32,24,31
24,21,0,0,13,23,16,16,25,19,24,20,9,29,13,17
23,11,10,1,1,7,14,6,27,24,21,29,24,22,18,24
19,16,22,19,0,0,0,1,14,19,12,20,22,19,18,20
7,8,9,14,0,0,1,14,22,13,21,14,19,17,12,23
21,12,12,18,0,0,1,14,14,1,17,22,14,17,21,20
12,1,1,13,14,0,0,14,11,11,14,19,22,3,1,20
0,16,4,1,21,1,0,1,2,14,1,14,1,1,13,13
0,4,1,1,21,15,1,11,5,1,1,1,20,13,7,4
10,18,0,1,1,11,1,9,5,19,1,13,15,16,15,12
