30,20,15,23,27,27,28,26,28,28,26,23,26,17,26,24
24,1,23,27,30,32,27,29,32,30,31,30,34,30,21,32
29,22,25,27,27,27,30,15,29,26,27,24,27,23,28,18
21,23,23,23,22,21,20,23,28,26,21,5,22,26,32,20
23,29,22,21,25,30,29,24,30,24,27,21,21,28,22,21
25,23,26,21,28,24,18,25,25,11,30,18,17,24,26,29
19,21,24,19,15,21,14,27,18,23,28,24,15,19,17,21
24,15,20,20,26,17,14,21,21,25,18,21,23,23,14,21
16,17,5,19,19,21,7,28,15,17,14,14,10,24,22,21
1,14,21,19,19,23,20,23,7,18,28,19,23,21,17,13
22,1,12,1,16,22,19,18,25,24,12,6,22,28,10,19
9,17,1,16,10,11,13,18,18,11,20,21,22,17,1,17
