12,4,16,11,16,23,9,20,19,11,9,5,23,9,22,5
12,22,24,17,18,26,25,14,8,17,18,14,23,22,16,7
17,17,21,16,0,1,17,24,18,13,1,13,14,15,7,6
22,1,1,15,16,17,10,0,1,13,11,17,7,20,21,18
16,21,3,4,19,13,1,5,5,4,12,20,5,19,8,13
10,1,8,22,12,14,9,14,10,2,16,16,16,18,16,13
9,1,12,20,17,15,14,21,5,21,11,1,8,14,1,0
15,9,17,9,2,24,21,9,9,8,18,21,18,20,11,12
17,8,9,1,8,17,7,7,20,2,14,13,6,12,2,9
1,9,16,17,22,14,18,1,14,16,21,1,0,0,1,1
13,16,6,1,1,1,1,6,15,1,13,1,0,0,10,15
1,5,8,1,0,13,12,1,5,0,16,2,10,14,16,1
0,0,15,16,2,1,1,0,0,1,15,1,1,2,10,17
0,0,0,11,11,1,0,1,13,14,10,1,1,1,1,7
