0,0,0,0,0,0,0,0,0,1,1,22,31,23,17,26
0,0,0,0,0,0,1,18,1,15,30,28,25,21,26,30
0,0,0,0,9,12,1,20,7,9,10,25,19,21,16,26
0,0,0,0,2,5,1,9,14,19,1,18,2,20,18,1
0,0,0,0,0,0,11,16,10,18,8,9,0,3,19,1
0,0,0,0,0,0,1,1,0,1,8,9,0,1,1,1
0,13,6,0,0,0,0,0,0,1,18,2,10,11,0,10
4,9,1,0,0,0,0,0,0,1,1,1,3,3,10,18
17,1,0,0,0,0,0,0,0,0,0,11,12,0,8,5
0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
