21,14,14,16,11,19,12,22,19,12,13,10,18,20,20,21
23,18,25,21,17,19,16,21,24,21,18,22,23,3,1,11
24,10,20,19,21,8,13,13,19,13,10,19,20,14,16,17
17,18,22,24,22,15,20,11,8,8,2,13,9,14,15,16
19,20,23,18,1,4,14,14,23,14,14,17,21,15,19,12
18,20,7,18,1,23,19,14,13,22,19,15,11,20,17,12
18,15,9,11,8,24,20,15,1,16,15,9,21,1,1,10
20,4,20,19,16,9,7,23,19,14,18,1,23,19,9,12
16,12,13,2,12,16,21,21,20,1,19,8,4,3,11,18
15,1,0,0,11,16,1,19,16,4,8,1,0,10,12,1
19,7,1,0,9,5,1,4,12,8,17,1,15,8,12,2
1,16,9,0,0,1,6,18,3,0,0,1,10,7,17,9
