0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38,39,27,1,1,0,0,0,0,1,1,0,0,0,0,0
33,28,21,33,31,27,21,15,20,25,21,15,1,0,0,0
23,13,21,25,20,22,19,5,25,24,23,12,27,14,1,0
0,4,13,1,4,11,13,11,0,17,13,1,18,20,11,5
0,0,0,1,5,10,0,0,0,0,0,0,10,7,10,4
