16,21,21,26,21,19,19,23,22,23,22,10,7,19,31,19
18,27,21,22,30,25,23,25,17,3,21,25,18,9,13,28
26,21,14,16,20,25,20,30,18,24,20,25,25,18,19,26
24,19,29,13,13,17,13,22,21,24,16,18,15,17,16,22
21,23,19,14,22,16,25,23,26,25,20,18,20,24,23,12
20,25,16,21,23,19,17,14,1,1,1,17,8,16,21,9
15,22,33,28,21,26,22,15,1,11,1,19,19,22,14,17
16,13,12,26,17,21,15,10,12,23,21,27,18,21,25,10
18,23,19,9,20,19,17,20,21,25,6,20,26,26,5,14
20,18,14,15,21,18,23,24,20,20,27,5,9,23,9,23
18,14,3,5,7,26,25,20,24,25,26,28,18,16,16,18
13,24,16,22,3,1,1,5,13,10,19,12,26,25,20,22
