1,22,19,1,21,24,15,22,29,26,13,20,23,26,29,13
1,8,14,16,21,15,19,24,16,6,16,20,21,29,23,19
15,18,14,18,22,21,19,24,10,25,28,21,21,24,24,13
12,17,2,17,14,19,24,26,24,17,18,20,26,25,15,24
5,13,17,12,15,22,15,22,11,6,19,20,23,27,21,19
9,14,23,21,9,11,11,9,21,20,10,24,19,4,19,14
0,1,11,11,19,23,11,9,21,21,15,24,20,4,22,20
1,13,22,16,1,19,21,22,15,16,15,23,26,11,20,17
17,27,4,19,1,8,18,26,22,19,7,19,13,13,15,25
8,12,9,8,9,19,11,7,10,17,15,1,28,26,19,13
18,12,12,14,11,5,1,18,6,20,23,15,18,12,1,19
1,12,5,19,17,16,12,16,1,12,18,1,27,20,12,16
