0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,1,1,1,1,1,23,41,50,51,51,48,56,54,56
16,43,53,56,56,55,55,56,56,56,56,56,26,32,40,52
56,56,56,56,56,56,56,56,53,56,56,55,47,46,41,47
46,49,49,47,47,48,46,45,47,48,45,43,41,45,43,36
39,38,40,39,39,39,41,35,37,40,33,37,40,36,36,34
26,36,36,34,33,32,31,31,27,30,32,30,35,31,26,34
27,27,31,24,28,28,29,21,30,25,22,30,11,27,30,24
20,24,27,12,24,16,19,15,25,12,18,16,5,14,14,25
20,22,16,23,17,15,23,23,22,20,7,13,5,21,3,16
