16,1,16,15,4,18,13,4,1,1,1,1,0,0,0,0
22,1,19,1,22,16,14,21,21,16,11,12,12,13,1,1
34,30,22,26,27,30,29,25,28,20,23,23,23,26,22,19
21,23,18,12,24,21,30,17,29,21,29,31,25,19,22,18
26,30,18,18,27,15,17,30,30,27,26,24,21,2,1,26
27,20,17,27,22,18,23,20,29,25,25,25,19,24,15,27
15,16,18,15,23,17,10,21,24,18,21,7,26,9,22,14
14,15,17,19,10,22,1,15,13,18,21,24,28,21,22,19
1,3,15,13,1,8,18,10,15,11,19,16,16,12,20,1
6,18,14,23,11,12,11,8,17,18,1,1,5,14,7,4
1,1,1,8,2,8,3,1,10,1,10,15,17,4,1,16
0,0,0,0,0,5,8,1,15,0,1,1,0,16,9,1
