0,0,0,0,1,1,1,1,4,13,18,4,15,16,1,16
1,1,13,12,12,11,16,21,21,14,16,22,1,19,1,22
19,22,26,23,23,23,20,28,25,29,30,27,26,22,30,34
18,22,19,25,31,29,21,29,17,30,21,24,12,18,23,21
26,1,2,21,24,26,27,30,30,17,15,27,18,18,30,26
27,15,24,19,25,25,25,29,20,23,18,22,27,17,20,27
14,22,9,26,7,21,18,24,21,10,17,23,15,18,16,15
19,22,21,28,24,21,18,13,15,1,22,10,19,17,15,14
1,20,12,16,16,19,11,15,10,18,8,1,13,15,3,1
4,7,14,5,1,1,18,17,8,11,12,11,23,14,18,6
16,1,4,17,15,10,1,10,1,3,8,2,8,1,1,1
1,9,16,0,1,1,0,15,1,8,5,0,0,0,0,0
