12,0,0,13,14,16,11,15,1,23,31,31,37,38,23,1
23,18,1,1,1,2,7,1,1,33,19,17,31,29,6,24
32,27,17,25,25,26,29,20,23,28,23,28,26,22,25,29
1,10,17,15,23,1,11,7,3,11,21,21,21,22,22,1
1,1,2,26,30,16,16,25,19,19,11,1,21,25,16,20
27,21,22,23,3,12,18,23,25,19,27,4,20,27,24,18
13,21,19,17,9,16,14,19,3,18,23,9,27,17,24,23
4,21,1,16,1,7,1,6,1,2,15,0,3,12,14,23
14,15,8,23,1,6,17,18,16,20,23,11,6,18,6,17
1,1,19,18,6,1,1,1,1,13,21,17,11,18,14,0
0,1,1,1,1,1,1,1,15,10,11,15,0,1,7,0
0,13,13,18,1,1,17,1,1,1,1,1,0,6,13,1
