35,29,31,38,34,39,33,37,37,39,39,27,24,34,28,31
27,14,19,31,23,37,10,26,31,36,33,31,33,27,27,23
18,27,31,30,13,26,6,21,37,18,1,27,30,20,26,25
28,22,30,34,1,14,28,21,14,30,19,19,20,21,31,26
31,26,27,24,25,32,32,25,10,34,34,22,34,29,28,24
26,25,31,29,29,36,33,28,24,14,23,28,29,31,28,29
8,20,19,1,19,18,27,27,23,10,30,28,22,31,24,23
20,27,26,19,10,17,17,9,13,16,16,27,17,15,25,29
24,18,11,1,1,8,24,18,1,21,24,25,25,24,23,31
8,1,1,0,0,0,0,0,0,0,1,2,7,11,11,18
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
