0,0,0,0,0,0,0,5,21,1,0,16,7,1,3,1
5,26,14,19,16,20,1,1,6,1,7,1,1,1,11,14
35,37,36,35,39,34,36,36,38,33,35,30,19,26,14,14
37,37,38,33,41,38,30,39,34,39,37,36,38,32,37,37
36,38,38,32,38,36,34,37,36,16,34,38,34,38,32,36
37,36,31,31,36,33,34,34,34,38,36,35,32,33,29,34
34,29,32,29,34,23,34,31,36,33,33,30,34,35,32,27
23,28,29,31,30,22,30,28,23,25,28,28,24,29,29,21
26,16,23,25,24,26,31,22,25,24,22,26,28,24,24,28
29,25,26,23,21,24,23,1,1,16,17,20,23,11,20,22
22,18,20,27,22,1,22,24,18,20,19,19,19,20,21,16
15,18,11,17,16,7,6,12,19,10,5,1,17,23,13,15
