38,35,36,23,20,42,40,37,34,41,38,35,39,39,40,37
35,37,30,25,16,37,36,35,33,32,31,33,35,34,37,35
30,33,34,21,1,30,29,35,35,29,30,33,35,27,33,24
31,29,30,22,5,22,35,31,21,23,25,12,28,25,24,26
25,23,28,26,6,29,27,27,28,19,12,17,29,26,22,28
19,7,11,11,1,14,21,18,25,21,19,23,21,22,25,23
20,19,21,17,2,20,20,20,19,9,23,10,23,20,22,19
17,1,1,0,1,1,4,15,23,1,21,22,23,23,22,6
0,7,18,7,0,1,24,17,25,20,19,7,6,1,12,1
0,4,17,21,8,6,21,21,19,10,18,1,18,1,18,17
0,6,14,10,17,2,21,7,11,1,19,4,9,17,1,11
2,10,4,12,7,17,11,9,0,0,6,1,18,8,0,0
