1,0,1,1,1,19,23,37,30,27,37,28,28,36,21,19
13,18,15,17,22,29,5,25,23,19,28,22,24,1,1,19
12,25,23,27,24,28,22,17,20,21,19,23,27,28,1,1
24,12,3,18,1,1,13,1,9,7,17,15,21,17,13,19
18,5,15,9,15,15,14,18,1,1,16,14,15,13,13,21
14,18,15,24,24,26,22,9,1,20,13,23,26,1,1,1
18,25,27,22,18,27,24,14,1,21,17,19,30,27,1,0
19,19,16,17,24,21,19,1,10,15,14,16,12,8,1,0
2,19,10,17,16,11,1,1,13,20,18,1,11,15,11,0
15,11,1,18,1,0,1,22,18,18,12,0,0,3,3,0
1,1,1,5,1,13,5,15,1,12,8,1,11,1,11,9
0,0,1,17,1,9,1,0,0,0,0,1,14,2,14,16
