45,47,44,45,43,38,41,39,40,41,34,34,40,38,34,35
41,38,40,41,37,38,37,29,32,6,24,35,37,36,27,33
42,32,36,35,38,35,33,30,27,29,33,33,33,33,23,27
29,29,22,31,22,30,34,19,8,26,33,27,25,7,27,20
29,31,27,30,25,1,1,9,30,28,28,28,18,12,21,19
30,27,24,21,15,1,27,26,26,32,26,19,15,14,4,18
22,21,1,20,14,18,27,21,23,24,14,14,3,8,0,0
7,1,1,19,24,16,21,15,23,15,14,1,9,11,0,0
1,15,15,26,22,17,9,15,0,1,9,0,3,5,0,0
16,27,16,13,18,3,14,11,0,0,0,0,0,0,0,0
19,2,9,1,12,1,1,1,0,0,0,0,0,0,0,0
0,0,0,1,15,1,0,0,0,0,0,0,0,0,0,0
