0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,26,33,16,1,0,0,0,0,0,0,0,0
0,1,24,37,45,46,40,34,19,1,15,19,12,0,0,0
0,17,40,43,40,42,42,37,32,19,28,28,21,0,0,0
1,32,39,39,40,34,36,36,38,27,10,22,11,0,0,0
12,35,32,35,30,39,32,32,33,35,31,31,6,0,0,0
1,24,25,28,33,24,30,31,23,21,3,23,1,0,0,0
19,28,25,27,26,25,25,25,21,11,1,8,1,16,1,0
25,24,21,26,26,27,16,20,22,23,28,23,19,9,1,0
29,25,19,18,28,20,27,25,28,19,20,27,22,0,0,0
18,24,8,24,19,19,16,20,22,20,25,27,28,1,1,0
1,1,1,20,5,1,21,14,17,10,15,22,24,20,5,17
18,1,0,10,5,1,5,9,16,12,17,1,13,10,17,18
10,1,5,1,0,16,1,0,14,13,14,15,14,16,18,0
