0,0,0,0,0,6,23,4,0,16,6,6,4,1,6,17
1,5,1,13,1,1,1,1,1,4,1,0,12,14,0,0
35,31,39,31,31,32,35,28,28,17,1,21,1,12,10,12
36,36,38,38,33,39,37,39,38,36,37,32,37,33,18,16
39,31,39,37,33,38,32,27,37,39,34,37,31,34,35,32
33,30,37,32,31,34,35,35,34,37,33,33,30,35,28,33
31,31,35,28,36,33,36,35,34,29,33,36,32,33,23,27
30,31,32,20,32,28,29,26,31,27,28,32,30,18,29,32
26,25,27,28,31,24,27,25,17,27,29,24,23,28,27,22
26,24,21,23,23,1,1,20,23,24,21,9,25,23,25,18
22,26,21,12,22,21,17,17,17,15,19,18,19,19,15,10
9,21,16,1,15,20,18,11,9,11,20,23,18,13,19,20
