1,15,1,10,19,21,24,15,17,11,9,7,0,3,17,14
1,13,19,1,3,15,15,9,13,1,10,16,12,1,20,26
19,21,6,13,18,18,8,0,7,16,2,1,19,20,1,17
7,8,16,22,1,3,21,6,1,23,24,6,19,27,24,25
14,17,5,4,10,1,14,24,16,19,19,16,17,24,8,20
11,11,1,1,30,8,1,19,27,19,19,7,25,6,12,23
0,1,14,12,23,25,24,21,13,22,1,7,17,1,16,17
0,1,21,25,26,20,19,20,15,12,18,18,11,20,21,11
17,19,24,10,9,17,14,12,7,1,20,13,7,25,22,16
29,23,23,14,1,24,17,19,14,15,12,24,21,22,21,7
20,8,20,5,14,14,13,21,13,19,21,23,1,1,1,16
10,23,21,20,14,25,22,12,20,16,20,4,9,7,0,1
