25,23,36,27,31,28,33,24,31,32,9,4,1,1,3,1
27,31,26,27,32,6,22,26,15,23,23,25,21,13,16,19
31,24,32,21,20,10,27,28,33,31,25,13,18,8,12,24
17,13,29,9,20,24,19,25,16,16,23,13,0,0,21,24
24,18,22,24,29,21,24,27,6,14,7,1,1,10,11,23
20,18,19,22,20,12,19,14,1,0,0,0,19,22,16,19
23,12,17,19,14,21,13,22,14,1,0,0,14,9,8,7
20,21,17,14,22,17,1,14,14,1,0,0,18,12,12,21
20,1,3,22,19,14,11,11,14,0,0,14,13,1,1,12
13,13,1,1,14,1,14,2,1,0,1,21,1,4,16,0
4,7,13,20,1,1,1,5,11,1,15,21,1,1,4,0
12,15,16,15,13,1,19,5,9,1,11,1,1,0,18,10
