37,40,39,39,35,38,41,34,37,40,42,20,23,36,35,38
35,37,34,35,33,31,32,33,35,36,37,16,25,30,37,35
24,33,27,35,33,30,29,35,35,29,30,1,21,34,33,30
26,24,25,28,12,25,23,21,31,35,22,5,22,30,29,31
28,22,26,29,17,12,19,28,27,27,29,6,26,28,23,25
23,25,22,21,23,19,21,25,18,21,14,1,11,11,7,19
19,22,20,23,10,23,9,19,20,20,20,2,17,21,19,20
6,22,23,23,22,21,1,23,15,4,1,1,0,1,1,17
1,12,1,6,7,19,20,25,17,24,1,0,7,18,7,0
17,18,1,18,1,18,10,19,21,21,6,8,21,17,4,0
11,1,17,9,4,19,1,11,7,21,2,17,10,14,6,0
0,0,8,18,1,6,0,0,9,11,17,7,12,4,10,2
