23,20,23,6,25,27,30,31,28,29,30,29,32,30,33,28
19,21,27,25,26,28,24,26,27,16,30,23,27,23,24,28
17,23,16,27,18,22,17,23,23,25,30,26,24,6,23,26
22,16,27,25,25,24,30,28,25,23,30,20,26,17,27,27
19,21,22,24,26,21,27,25,4,29,22,24,28,19,18,20
25,18,11,27,19,20,10,19,18,24,19,25,20,25,16,19
20,22,19,18,14,21,25,19,16,26,20,26,20,24,17,25
22,24,1,17,5,19,16,19,9,27,1,17,8,12,20,25
11,11,1,20,19,19,21,20,18,23,3,29,21,21,22,17
4,21,19,3,2,1,23,19,19,20,24,16,7,9,26,25
15,10,14,12,12,18,4,4,17,19,19,9,21,17,21,5
22,20,20,16,18,12,4,18,16,5,12,18,19,22,15,11
