0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,7,8,1,1,1,1,1,0,1,1,0,0,0,0,0
23,21,24,28,18,29,29,14,27,19,17,30,15,10,17,21
26,24,32,31,28,20,20,20,19,10,1,15,22,33,17,33
33,31,31,36,32,38,29,29,28,36,37,37,33,28,32,22
25,35,37,34,31,32,33,37,35,30,36,34,33,37,38,35
16,24,29,26,25,34,33,33,36,36,31,37,34,36,33,38
4,24,30,29,32,27,29,26,26,29,32,33,25,30,30,31
13,25,22,28,22,27,29,26,35,31,27,32,25,33,31,30
8,18,16,24,18,16,19,28,26,25,27,25,17,29,25,28
