19,31,19,7,10,22,23,22,23,19,19,21,26,21,21,16
28,13,9,18,25,21,3,17,25,23,25,30,22,21,27,18
26,19,18,25,25,20,24,18,30,20,25,20,16,14,21,26
22,16,17,15,18,16,24,21,22,13,17,13,13,29,19,24
12,23,24,20,18,20,25,26,23,25,16,22,14,19,23,21
9,21,16,8,17,1,1,1,14,17,19,23,21,16,25,20
17,14,22,19,19,1,11,1,15,22,26,21,28,33,22,15
10,25,21,18,27,21,23,12,10,15,21,17,26,12,13,16
14,5,26,26,20,6,25,21,20,17,19,20,9,19,23,18
23,9,23,9,5,27,20,20,24,23,18,21,15,14,18,20
18,16,16,18,28,26,25,24,20,25,26,7,5,3,14,18
22,20,25,26,12,19,10,13,5,1,1,3,22,16,24,13
