16,18,13,12,14,10,11,18,12,13,1,1,4,16,18,15
16,18,17,21,19,12,1,1,1,1,16,16,18,12,9,12
18,14,16,9,1,16,6,5,18,13,18,3,12,21,21,10
4,10,17,3,0,1,14,20,16,17,16,26,13,19,21,25
16,7,0,1,6,1,10,13,25,19,9,16,23,28,22,24
10,11,1,7,24,25,1,1,18,28,25,15,26,15,23,17
3,10,22,13,1,23,11,27,19,21,7,27,18,19,19,1
18,5,18,24,21,23,22,25,28,23,26,24,9,18,22,9
18,11,17,27,18,21,21,24,6,4,15,4,1,21,19,14
22,14,25,12,8,23,10,12,10,9,18,9,17,26,1,22
1,1,21,1,19,15,1,19,11,13,18,7,23,10,12,24
11,17,13,15,22,11,22,18,6,18,16,22,15,1,16,16
