0,0,0,0,0,0,0,13,12,19,2,21,25,14,24,21
0,0,0,0,0,0,0,0,1,29,29,24,13,29,20,23
0,0,0,0,0,0,0,0,8,28,25,18,25,28,23,23
0,0,0,0,0,1,1,7,22,29,26,15,15,8,12,9
17,1,0,13,18,23,22,11,14,7,15,17,14,15,22,8
8,1,0,1,7,2,13,14,18,10,5,19,17,7,1,2
0,1,2,6,17,0,1,17,13,16,5,6,1,1,0,16
2,1,17,1,1,0,0,1,1,0,14,1,0,10,15,19
16,7,1,1,0,0,0,0,0,0,10,1,0,14,9,1
19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1,1,1,9,1,0,1,9,1,0,0,0,0,0,0
0,1,17,1,15,1,0,1,15,1,0,0,0,0,0,0
0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
