13,29,26,23,20,13,26,29,22,15,24,21,1,19,22,1
19,23,29,21,20,16,6,16,24,19,15,21,16,14,8,1
13,24,24,21,21,28,25,10,24,19,21,22,18,14,18,15
24,15,25,26,20,18,17,24,26,24,19,14,17,2,17,12
19,21,27,23,20,19,6,11,22,15,22,15,12,17,13,5
14,19,4,19,24,10,20,21,9,11,11,9,21,23,14,9
20,22,4,20,24,15,21,21,9,11,23,19,11,11,1,0
17,20,11,26,23,15,16,15,22,21,19,1,16,22,13,1
25,15,13,13,19,7,19,22,26,18,8,1,19,4,27,17
13,19,26,28,1,15,17,10,7,11,19,9,8,9,12,8
19,1,12,18,15,23,20,6,18,1,5,11,14,12,12,18
16,12,20,27,1,18,12,1,16,12,16,17,19,5,12,1
