1,1,18,17,26,32,33,34,41,45,47,45,53,50,48,52
44,50,50,50,50,50,47,49,48,50,53,41,49,53,49,51
50,48,45,46,45,45,46,47,46,52,49,45,41,41,40,40
44,46,42,46,48,44,45,48,43,46,44,39,30,26,11,1
43,40,42,41,41,41,41,43,43,44,33,37,34,30,29,17
35,40,38,40,39,35,39,34,41,41,40,42,42,41,43,36
34,34,36,35,38,35,36,31,37,36,37,38,40,37,35,37
32,36,30,35,29,38,36,30,37,25,37,34,36,34,27,28
29,30,27,29,24,27,27,33,34,19,27,21,33,31,26,30
20,30,26,21,28,22,32,35,23,25,22,32,31,27,27,24
18,26,22,21,25,29,23,23,27,26,21,22,26,27,21,20
21,24,24,25,21,19,24,17,18,14,19,19,14,17,27,18
