30,36,31,22,1,9,31,33,24,31,35,32,35,32,38,27
25,25,23,22,1,8,30,32,26,20,17,32,27,26,29,24
21,22,27,25,1,10,26,31,29,27,27,31,22,26,34,26
23,26,24,25,1,15,23,17,27,18,11,18,6,26,27,26
13,24,20,21,1,16,14,0,1,16,20,1,9,24,28,28
23,27,29,21,1,14,1,1,15,24,18,28,25,31,32,32
25,26,12,20,0,0,0,1,15,19,8,25,24,32,30,30
1,15,15,21,1,0,0,1,22,23,11,26,21,23,14,17
7,13,24,17,5,1,15,12,20,14,12,15,13,24,21,20
14,1,1,9,12,18,17,21,19,18,2,4,7,22,22,20
12,8,0,0,1,1,1,1,1,22,22,22,18,13,19,21
11,4,0,0,1,18,3,5,0,1,1,9,20,18,17,17
