21,20,20,18,10,13,12,19,22,12,19,11,16,14,14,21
11,1,3,23,22,18,21,24,21,16,19,17,21,25,18,23
17,16,14,20,19,10,13,19,13,13,8,21,19,20,10,24
16,15,14,9,13,2,8,8,11,20,15,22,24,22,18,17
12,19,15,21,17,14,14,23,14,14,4,1,18,23,20,19
12,17,20,11,15,19,22,13,14,19,23,1,18,7,20,18
10,1,1,21,9,15,16,1,15,20,24,8,11,9,15,18
12,9,19,23,1,18,14,19,23,7,9,16,19,20,4,20
18,11,3,4,8,19,1,20,21,21,16,12,2,13,12,16
1,12,10,0,1,8,4,16,19,1,16,11,0,0,1,15
2,12,8,15,1,17,8,12,4,1,5,9,0,1,7,19
9,17,7,10,1,0,0,3,18,6,1,0,0,9,16,1
