25,28,29,24,20,26,26,24,25,20,25,20,28,24,22,22
31,24,27,27,21,26,27,23,21,27,31,29,20,18,24,25
22,27,18,21,18,25,20,26,20,20,13,20,21,21,16,17
22,28,26,22,24,25,17,16,20,22,21,29,22,19,23,23
10,22,26,18,11,18,14,23,14,20,21,14,18,20,5,24
18,8,9,19,17,22,22,9,19,8,9,15,16,20,1,20
20,1,1,8,1,13,12,18,16,21,15,15,18,20,17,25
18,17,1,14,12,16,13,20,4,16,5,20,24,20,12,16
1,9,9,18,5,17,1,3,18,5,23,9,9,21,1,1
18,15,15,15,7,8,3,24,9,1,18,17,1,1,22,20
6,1,1,11,15,6,1,16,16,5,12,17,10,10,9,3
12,13,6,1,1,0,0,11,8,6,10,0,4,23,18,20
0,7,1,8,16,1,1,6,3,1,17,1,10,20,9,13
0,0,0,1,1,1,18,12,12,1,14,1,16,1,1,21
