1,1,11,13,0,0,0,0,16,8,17,17,21,38,40,42
26,35,35,13,1,1,15,21,31,40,41,48,46,49,49,44
39,40,36,37,43,40,44,45,45,45,44,47,44,42,41,40
40,41,42,40,42,44,44,39,44,43,43,39,37,39,37,42
39,39,37,37,39,40,35,30,41,36,34,36,32,35,33,32
34,33,37,37,36,35,33,36,32,31,26,32,21,21,33,28
30,30,31,31,33,28,32,23,28,29,24,26,26,33,31,29
29,20,23,28,23,21,30,18,25,16,30,20,22,7,21,25
28,16,19,21,20,15,24,23,28,8,18,1,22,19,20,1
25,22,22,25,26,18,17,1,27,17,22,24,23,1,0,1
25,12,1,15,25,1,15,2,10,16,1,8,6,10,18,23
20,1,0,2,23,2,12,7,0,0,0,0,1,16,18,17
