35,36,44,34,45,38,41,36,39,38,44,37,35,49,41,45
45,39,46,42,39,38,44,44,13,40,47,15,35,45,37,43
40,38,34,36,40,36,37,39,26,36,30,16,34,36,36,35
25,25,25,20,29,4,20,26,27,11,19,25,23,10,19,27
13,18,2,1,7,1,1,1,0,0,0,1,1,0,1,1
26,25,28,12,26,29,20,23,25,21,13,1,7,20,23,8
23,24,25,1,14,23,7,23,26,21,14,19,16,23,24,1
17,18,1,1,22,20,1,11,22,11,9,25,1,9,16,1
19,17,9,1,1,5,20,17,5,1,13,23,10,14,0,0
1,4,19,16,0,1,19,8,0,1,19,5,5,7,0,0
0,0,0,0,0,1,15,11,15,0,0,0,14,11,5,19
0,9,1,0,0,1,10,1,2,1,1,0,1,1,1,14
