25,29,33,34,23,1,27,29,34,34,30,30,31,35,28,33
23,32,28,29,25,3,22,34,31,20,21,27,10,27,26,24
23,26,20,27,27,2,28,27,28,27,21,14,14,28,27,21
20,19,8,10,13,1,10,20,18,24,21,19,23,23,19,27
20,21,17,22,15,3,19,20,20,18,12,21,13,21,20,22
17,18,1,3,0,1,1,6,10,25,1,19,23,23,23,23
10,1,1,18,11,0,1,22,20,24,21,18,5,8,1,9
0,0,1,16,22,9,2,21,19,20,9,18,1,17,1,17
0,0,1,13,8,15,6,19,11,9,1,17,9,7,19,1
0,1,12,1,15,2,18,7,11,0,0,3,1,17,10,0
0,9,18,14,15,1,1,0,0,0,0,0,0,1,1,0
0,3,10,8,2,0,0,0,1,16,1,12,1,1,1,10
