5,22,9,23,5,9,11,19,20,9,23,16,11,16,4,12
7,16,22,23,14,18,17,8,14,25,26,18,17,24,22,12
6,7,15,14,13,1,13,18,24,17,1,0,16,21,17,17
18,21,20,7,17,11,13,1,0,10,17,16,15,1,1,22
13,8,19,5,20,12,4,5,5,1,13,19,4,3,21,16
13,16,18,16,16,16,2,10,14,9,14,12,22,8,1,10
0,1,14,8,1,11,21,5,21,14,15,17,20,12,1,9
12,11,20,18,21,18,8,9,9,21,24,2,9,17,9,15
9,2,12,6,13,14,2,20,7,7,17,8,1,9,8,17
1,1,0,0,1,21,16,14,1,18,14,22,17,16,9,1
15,10,0,0,1,13,1,15,6,1,1,1,1,6,16,13
1,16,14,10,2,16,0,5,1,12,13,0,1,8,5,1
17,10,2,1,1,15,1,0,0,1,1,2,16,15,0,0
7,1,1,1,1,10,14,13,1,0,1,11,11,0,0,0
