27,22,22,24,19,20,10,9,23,23,28,24,17,30,32,25
18,17,24,26,25,28,25,30,27,21,27,26,21,23,21,18
24,24,18,16,30,30,28,15,22,25,28,21,1,1,1,7
28,23,19,18,14,28,17,15,25,22,15,1,1,1,17,22
28,27,10,22,20,19,17,26,17,22,21,21,18,19,24,27
20,25,19,26,25,22,23,29,20,18,27,7,6,21,23,23
12,19,18,20,29,20,24,25,26,13,19,18,21,23,23,26
11,25,26,21,22,7,17,8,19,10,20,26,19,28,25,22
30,29,17,12,18,27,25,25,8,16,22,26,21,24,23,21
11,28,28,4,1,22,15,19,19,22,19,24,23,25,18,22
22,21,23,24,23,19,11,7,20,31,19,24,24,22,19,25
26,23,24,11,1,21,27,20,8,8,28,21,21,23,22,26
