24,25,24,19,18,19,4,22,10,20,17,22,18,28,19,1
16,16,27,23,20,23,23,22,8,7,17,10,15,26,11,7
17,19,18,15,19,16,1,9,19,16,26,20,19,13,23,24
14,21,1,1,21,17,2,19,16,23,12,18,25,24,15,11
14,16,16,20,22,16,22,19,13,16,1,17,16,20,23,18
22,8,1,17,5,8,14,1,19,15,14,10,13,22,17,1
22,12,1,18,7,11,12,1,18,25,8,19,14,26,12,22
15,15,23,14,24,8,15,14,12,17,15,18,5,14,24,26
17,12,20,20,24,10,3,2,0,18,19,24,10,18,20,16
15,24,10,10,10,8,5,8,1,17,17,7,17,16,16,15
22,14,1,1,1,18,13,14,15,14,9,19,7,1,13,1
9,9,17,14,15,14,16,12,10,13,10,10,18,0,11,8
15,1,9,1,18,14,1,15,1,12,14,14,16,5,9,1
10,9,16,19,16,17,9,0,2,10,2,16,15,17,16,0
15,1,1,1,1,11,17,0,7,12,1,18,20,10,16,3
13,7,7,0,0,1,3,0,0,0,1,18,1,1,9,1
