1,15,11,13,25,30,22,28,27,27,30,20,12,24,20,23
26,16,16,6,15,12,12,26,23,26,30,26,26,32,23,30
29,27,28,28,13,27,21,28,26,13,27,26,21,24,32,31
27,19,14,26,27,29,31,27,23,21,16,21,23,9,18,20
15,27,28,19,10,29,24,17,19,21,25,25,24,18,8,1
6,16,23,23,21,22,10,27,19,24,26,28,28,26,24,20
28,24,10,23,23,23,18,19,14,22,26,31,29,30,27,33
22,17,20,30,26,22,22,27,24,15,18,20,27,23,20,32
20,18,13,20,11,10,27,24,22,25,4,1,17,24,15,14
28,18,13,16,28,24,17,18,17,28,29,26,23,20,19,27
19,11,19,18,19,22,12,6,11,29,19,28,25,18,26,17
25,26,24,13,3,25,20,21,21,25,16,19,20,25,19,14
