1,3,1,7,16,0,1,21,5,0,0,0,0,0,0,0
14,11,1,1,1,7,1,6,1,1,20,16,19,14,26,5
14,14,26,19,30,35,33,38,36,36,34,39,35,36,37,35
37,37,32,38,36,37,39,34,39,30,38,41,33,38,37,37
36,32,38,34,38,34,16,36,37,34,36,38,32,38,38,36
34,29,33,32,35,36,38,34,34,34,33,36,31,31,36,37
27,32,35,34,30,33,33,36,31,34,23,34,29,32,29,34
21,29,29,24,28,28,25,23,28,30,22,30,31,29,28,23
28,24,24,28,26,22,24,25,22,31,26,24,25,23,16,26
22,20,11,23,20,17,16,1,1,23,24,21,23,26,25,29
16,21,20,19,19,19,20,18,24,22,1,22,27,20,18,22
15,13,23,17,1,5,10,19,12,6,7,16,17,11,18,15
