0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,25,11,14,8,6,18,8,2,0,0,0,0,0,0,0
29,27,29,23,12,29,26,25,17,20,1,0,0,1,10,11
6,8,1,17,7,1,21,18,1,27,20,5,1,9,15,12
0,12,12,1,1,1,1,1,0,7,2,17,3,13,11,0
7,11,0,0,0,0,0,0,0,15,5,0,0,1,1,0
3,7,9,11,0,0,0,0,0,0,0,0,0,0,0,0
0,0,3,5,0,0,0,0,0,1,4,1,2,0,0,0
0,0,0,0,0,0,5,15,0,3,17,10,13,0,0,0
0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
