17,20,6,1,20,1,1,25,26,19,22,19,20,21,4,22
1,1,1,1,30,21,15,14,21,22,14,1,21,7,13,21
0,1,21,23,24,27,22,21,16,18,8,10,18,7,18,17
1,1,20,19,20,6,20,19,5,6,21,18,8,21,18,13
23,23,26,16,1,20,17,13,15,1,14,16,14,25,25,17
28,20,18,7,1,21,16,20,15,21,17,25,16,18,12,11
10,17,21,17,19,20,21,17,16,12,18,22,1,1,0,9
16,22,19,17,3,21,17,17,21,21,21,1,15,15,0,1
22,14,16,23,20,26,22,14,24,10,1,11,23,10,0,0
11,19,20,22,20,22,2,16,11,1,0,1,1,1,11,1
1,8,14,1,22,9,0,0,0,3,14,1,4,20,14,14
16,15,8,0,11,1,0,12,8,6,14,15,19,9,17,9
