0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,34,20,1,0,0,0,0,0,0,0,0,0,0,0,0
49,45,47,40,23,1,1,1,1,0,0,0,0,0,0,0
47,48,51,47,47,46,46,45,37,36,19,26,18,0,0,0
37,41,44,43,45,44,48,48,47,47,45,41,36,35,21,13
38,36,37,39,36,41,38,42,43,45,44,45,45,45,44,46
33,36,35,32,28,41,37,40,36,38,41,43,43,41,42,41
30,20,32,27,30,27,31,31,33,33,31,32,38,27,37,38
1,22,29,25,30,29,33,24,8,33,23,25,35,33,33,36
1,8,21,21,27,28,29,30,23,24,26,27,28,22,28,25
21,19,21,1,13,20,20,16,22,13,28,1,27,24,28,17
