0,0,0,0,14,13,1,0,1,18,11,1,36,37,36,36
0,0,0,0,11,16,1,0,0,1,31,33,32,40,34,33
5,10,1,1,1,1,1,16,22,19,28,27,25,24,20,30
25,21,24,17,25,21,17,21,17,23,23,29,29,25,1,30
21,18,21,17,22,14,1,6,10,26,27,29,27,24,20,18
16,8,1,20,23,21,0,0,4,18,19,1,24,23,24,25
16,19,17,21,24,16,22,18,1,1,1,3,24,21,21,26
27,24,18,10,6,5,10,14,1,0,1,1,14,15,9,17
20,21,26,22,15,16,10,20,0,0,1,19,23,12,23,22
15,17,15,14,21,10,4,16,5,0,1,7,6,1,13,19
19,1,16,11,1,7,1,7,18,1,0,11,11,18,5,20
9,1,2,12,0,14,6,0,22,8,1,1,1,1,1,1
