25,32,30,17,24,28,23,23,9,10,20,19,24,22,22,27
18,21,23,21,26,27,21,27,30,25,28,25,26,24,17,18
7,1,1,1,21,28,25,22,15,28,30,30,16,18,24,24
22,17,1,1,1,15,22,25,15,17,28,14,18,19,23,28
27,24,19,18,21,21,22,17,26,17,19,20,22,10,27,28
23,23,21,6,7,27,18,20,29,23,22,25,26,19,25,20
26,23,23,21,18,19,13,26,25,24,20,29,20,18,19,12
22,25,28,19,26,20,10,19,8,17,7,22,21,26,25,11
21,23,24,21,26,22,16,8,25,25,27,18,12,17,29,30
22,18,25,23,24,19,22,19,19,15,22,1,4,28,28,11
25,19,22,24,24,19,31,20,7,11,19,23,24,23,21,22
26,22,23,21,21,28,8,8,20,27,21,1,11,24,23,26
