28,33,30,32,29,30,29,28,31,30,27,25,6,23,20,23
28,24,23,27,23,30,16,27,26,24,28,26,25,27,21,19
26,23,6,24,26,30,25,23,23,17,22,18,27,16,23,17
27,27,17,26,20,30,23,25,28,30,24,25,25,27,16,22
20,18,19,28,24,22,29,4,25,27,21,26,24,22,21,19
19,16,25,20,25,19,24,18,19,10,20,19,27,11,18,25
25,17,24,20,26,20,26,16,19,25,21,14,18,19,22,20
25,20,12,8,17,1,27,9,19,16,19,5,17,1,24,22
17,22,21,21,29,3,23,18,20,21,19,19,20,1,11,11
25,26,9,7,16,24,20,19,19,23,1,2,3,19,21,4
5,21,17,21,9,19,19,17,4,4,18,12,12,14,10,15
11,15,22,19,18,12,5,16,18,4,12,18,16,20,20,22
